股票代码,企业名称,年份,人工智能词频数,大数据词频数,云计算词频数,区块链词频数,数字技术运用词频数
000060,中金岭南,2001,0,0,0,0,0
000061,农产品,2001,0,0,0,0,11
000062,深圳华强,2001,0,0,0,0,0
000063,中兴通讯,2001,0,0,0,0,1
000065,北方国际,2001,0,0,0,0,0
000066,中国长城,2001,0,0,0,0,21
000068,华控赛格,2001,0,0,0,0,0
000069,华侨城A,2001,0,0,0,0,2
000070,特发信息,2001,0,0,0,0,0
000078,海王生物,2001,0,0,0,0,0
000088,盐田港,2001,0,0,0,0,0
000089,深圳机场,2001,0,0,0,0,0
000090,天健集团,2001,0,0,0,0,0
000096,广聚能源,2001,0,0,0,0,0
000099,中信海直,2001,0,0,0,0,0
000150,宜华健康,2001,0,0,0,0,0
000151,中成股份,2001,0,0,0,0,0
000153,丰原药业,2001,0,0,0,0,0
000155,川能动力,2001,0,0,0,0,0
000156,华数传媒,2001,0,0,0,0,0
000157,中联重科,2001,0,0,0,0,0
000158,常山北明,2001,0,0,0,0,0
000159,国际实业,2001,0,0,0,0,0
000301,东方盛虹,2001,0,0,0,0,0
000400,许继电气,2001,0,0,0,0,3
000401,冀东水泥,2001,0,0,0,0,0
000402,金融街,2001,0,0,0,0,0
000403,双林生物,2001,0,0,0,0,0
000404,长虹华意,2001,0,0,0,0,0
000405,ST鑫光,2001,0,0,0,0,0
000406,大明退市,2001,0,0,0,0,0
000407,胜利股份,2001,0,0,0,0,0
000408,＊ST藏格,2001,0,0,0,0,0
000409,ST地矿,2001,0,0,0,0,0
000410,＊ST沈机,2001,0,0,0,0,0
000411,英特集团,2001,0,0,0,0,0
000412,ST五环,2001,0,0,0,0,0
000413,东旭光电,2001,0,0,0,0,0
000415,渤海租赁,2001,0,0,0,0,1
000416,民生控股,2001,0,0,0,0,0
000417,合肥百货,2001,0,0,0,0,7
000418,小天鹅A,2001,0,0,0,0,2
000419,通程控股,2001,0,0,0,0,0
000420,吉林化纤,2001,0,0,0,0,0
000421,南京公用,2001,0,0,0,0,0
000422,ST宜化,2001,0,0,0,0,0
000423,东阿阿胶,2001,0,0,0,0,0
000425,徐工机械,2001,0,0,0,0,0
000426,兴业矿业,2001,0,0,0,0,0
000428,华天酒店,2001,0,0,0,0,0
000429,粤高速A,2001,0,0,0,0,0
000430,张家界,2001,0,0,0,0,0
000488,晨鸣纸业,2001,0,0,0,0,0
000498,山东路桥,2001,0,0,0,0,0
000501,鄂武商A,2001,0,0,0,0,0
000502,绿景控股,2001,0,0,0,0,1
000503,国新健康,2001,0,0,0,0,175
000504,ST生物,2001,0,0,0,0,0
000505,京粮控股,2001,0,0,0,0,0
000506,中润资源,2001,0,0,0,0,0
000507,珠海港,2001,0,0,0,0,0
000509,＊ST华塑,2001,0,0,0,0,1
000510,新金路,2001,0,0,0,0,0
000511,烯碳退,2001,0,0,0,0,0
000513,丽珠集团,2001,0,0,0,0,0
000514,渝开发,2001,0,0,0,0,0
000515,攀渝钛业,2001,0,0,0,0,0
000516,国际医学,2001,0,0,0,0,1
000517,荣安地产,2001,0,0,0,0,0
000518,四环生物,2001,0,0,0,0,0
000519,中兵红箭,2001,0,0,0,0,0
000520,长航凤凰,2001,0,0,0,0,0
000521,长虹美菱,2001,0,0,0,0,0
000522,白云山A,2001,0,0,0,0,0
000523,广州浪奇,2001,0,0,0,0,0
000524,岭南控股,2001,0,0,0,0,2
000525,红太阳,2001,0,0,0,0,0
000526,紫光学大,2001,0,0,0,0,0
000527,美的电器,2001,0,0,0,0,2
000528,柳工,2001,0,0,0,0,0
000529,广弘控股,2001,0,0,0,0,0
000530,冰山冷热,2001,0,0,0,0,0
000531,穗恒运A,2001,0,0,0,0,0
000532,华金资本,2001,0,0,0,0,0
000533,顺钠股份,2001,0,0,0,0,0
000534,万泽股份,2001,0,0,0,0,0
000535,＊ST猴王,2001,0,0,0,0,0
000536,＊ST华映,2001,0,0,0,0,0
000537,广宇发展,2001,0,0,0,0,0
000538,云南白药,2001,0,0,0,0,18
000539,粤电力A,2001,0,0,0,0,0
000540,中天金融,2001,0,0,0,0,0
000541,佛山照明,2001,0,0,0,0,5
000542,TCL通讯,2001,0,0,0,0,0
000543,皖能电力,2001,3,0,0,0,1
000544,中原环保,2001,0,0,0,0,0
000545,金浦钛业,2001,0,0,0,0,0
000546,金圆股份,2001,0,0,0,0,0
000547,航天发展,2001,0,0,0,0,0
000548,湖南投资,2001,0,0,0,0,0
000549,S湘火炬,2001,0,0,0,0,0
000550,江铃汽车,2001,0,0,0,0,0
000551,创元科技,2001,0,0,0,0,0
000552,靖远煤电,2001,0,0,0,0,0
000553,安道麦A,2001,0,0,0,0,0
000554,泰山石油,2001,0,0,0,0,0
000555,神州信息,2001,0,0,0,0,0
000556,PT南洋,2001,0,0,0,0,0
000557,西部创业,2001,0,0,0,0,2
000558,莱茵体育,2001,0,0,0,0,0
000559,万向钱潮,2001,0,0,0,0,0
000560,我爱我家,2001,0,0,0,0,0
000561,烽火电子,2001,0,0,0,0,5
000562,宏源证券,2001,0,0,0,0,0
000563,陕国投A,2001,0,0,0,0,5
000564,供销大集,2001,0,0,0,0,0
000565,渝三峡A,2001,0,0,0,0,0
000566,海南海药,2001,0,0,0,0,0
000567,海德股份,2001,0,0,0,0,0
000568,泸州老窖,2001,0,0,0,0,0
000569,长城股份,2001,0,0,0,0,0
000570,苏常柴A,2001,0,0,0,0,0
000571,＊ST大洲,2001,0,0,0,0,0
000572,＊ST海马,2001,0,0,0,0,0
000573,粤宏远A,2001,0,0,0,0,0
000576,广东甘化,2001,0,0,0,0,2
000578,盐湖集团,2001,0,0,0,0,0
000581,威孚高科,2001,0,0,0,0,0
000582,北部湾港,2001,0,0,0,0,0
000583,S＊ST托普,2001,0,0,0,0,0
000584,哈工智能,2001,0,0,0,0,0
000585,＊ST东电,2001,0,0,0,0,0
000586,汇源通信,2001,0,0,0,0,0
000587,＊ST金洲,2001,0,0,0,0,3
000589,贵州轮胎,2001,0,0,0,0,0
000590,启迪古汉,2001,0,0,0,0,0
000591,太阳能,2001,0,0,0,0,1
000592,平潭发展,2001,0,0,0,0,0
000593,大通燃气,2001,0,0,0,0,0
000594,国恒退,2001,0,0,0,0,0
000595,＊ST宝实,2001,0,0,0,0,0
000596,古井贡酒,2001,0,0,0,0,2
000597,东北制药,2001,0,0,0,0,0
000598,兴蓉环境,2001,0,0,0,0,0
000599,青岛双星,2001,0,0,0,0,0
000600,建投能源,2001,0,0,0,0,0
000601,韶能股份,2001,0,0,0,0,0
000602,金马集团,2001,0,0,0,0,0
000603,盛达资源,2001,0,0,0,0,0
000605,渤海股份,2001,0,0,0,0,0
000606,顺利办,2001,0,0,0,0,0
000607,华媒控股,2001,0,0,0,0,0
000608,阳光股份,2001,0,0,0,0,0
000609,中迪投资,2001,0,0,0,0,0
000610,西安旅游,2001,0,0,0,0,0
000611,＊ST天首,2001,0,0,0,0,0
000612,焦作万方,2001,0,0,0,0,0
000613,大东海A,2001,0,0,0,0,0
000615,京汉股份,2001,0,0,0,0,0
000616,海航投资,2001,0,0,0,0,0
000617,中油资本,2001,0,0,0,0,0
000618,吉化退市,2001,0,0,0,0,1
000619,海螺型材,2001,0,0,0,0,0
000620,新华联,2001,0,0,0,0,2
000621,＊ST比特,2001,0,0,0,0,0
000622,恒立实业,2001,0,0,0,0,0
000623,吉林敖东,2001,0,0,0,0,0
000625,长安汽车,2001,0,0,0,0,0
000626,远大控股,2001,0,0,0,0,0
000627,天茂集团,2001,0,0,0,0,0
000628,高新发展,2001,0,0,0,0,0
000629,攀钢钒钛,2001,0,0,0,0,0
000630,铜陵有色,2001,0,0,0,0,0
000631,顺发恒业,2001,0,0,0,0,0
000632,三木集团,2001,0,0,0,0,1
000633,合金投资,2001,0,0,0,0,0
000635,英力特,2001,0,0,0,0,0
000636,风华高科,2001,0,0,0,0,0
000637,茂化实华,2001,0,0,0,0,0
000638,万方发展,2001,0,0,0,0,0
000639,西王食品,2001,0,0,0,0,0
000650,仁和药业,2001,0,0,0,0,0
000651,格力电器,2001,0,0,0,0,0
000652,泰达股份,2001,0,0,0,0,0
000653,ST九州,2001,0,0,0,0,0
000655,金岭矿业,2001,0,0,0,0,0
000656,金科股份,2001,0,0,0,0,0
000657,中钨高新,2001,0,0,0,0,0
000658,ST海洋,2001,0,0,0,0,0
000659,珠海中富,2001,0,0,0,0,0
000660,＊ST南华,2001,0,0,0,0,0
000661,长春高新,2001,0,0,0,0,0
000662,天夏智慧,2001,0,0,0,0,0
000663,＊ST永林,2001,0,0,0,0,0
000665,湖北广电,2001,0,0,0,0,0
000666,经纬纺机,2001,0,0,0,0,0
000667,美好置业,2001,0,0,0,0,0
000668,荣丰控股,2001,0,0,0,0,0
000669,＊ST金鸿,2001,0,0,0,0,2
000670,＊ST盈方,2001,0,0,0,0,0
000671,阳光城,2001,0,0,0,0,0
000672,上峰水泥,2001,0,0,0,0,0
000673,＊ST当代,2001,0,0,0,0,0
000675,ST银山,2001,0,0,0,0,0
000676,智度股份,2001,0,0,0,0,3
000677,恒天海龙,2001,0,0,0,0,0
000678,襄阳轴承,2001,0,0,0,0,0
000679,＊ST友谊,2001,0,0,0,0,0
000680,山推股份,2001,0,0,0,0,0
000681,视觉中国,2001,0,0,0,0,0
000682,东方电子,2001,0,0,0,0,1
000683,远兴能源,2001,0,0,0,0,0
000685,中山公用,2001,0,0,0,0,1
000686,东北证券,2001,0,0,0,0,0
000687,华讯方舟,2001,0,0,0,0,0
000688,国城矿业,2001,0,0,0,0,3
000689,ST宏业,2001,0,0,0,0,0
000690,宝新能源,2001,0,0,0,0,4
000691,亚太实业,2001,0,0,0,0,0
000692,惠天热电,2001,0,0,0,0,0
000693,华泽退,2001,0,0,0,0,0
000695,滨海能源,2001,0,0,0,0,0
000697,炼石航空,2001,0,0,0,0,0
000698,沈阳化工,2001,0,0,0,0,0
000699,S＊ST佳纸,2001,0,0,0,0,0
000700,模塑科技,2001,0,0,0,0,0
000701,厦门信达,2001,0,0,0,0,7
000702,正虹科技,2001,0,0,0,0,0
000703,恒逸石化,2001,0,0,0,0,0
000705,浙江震元,2001,0,0,0,0,0
000707,ST双环,2001,0,0,0,0,0
000708,中信特钢,2001,0,0,0,0,0
000709,河钢股份,2001,0,0,0,0,0
000710,贝瑞基因,2001,0,0,0,0,0
000711,京蓝科技,2001,0,0,0,0,0
000712,锦龙股份,2001,0,0,0,0,0
000713,丰乐种业,2001,0,0,0,0,0
000715,中兴商业,2001,0,0,0,0,1
000716,黑芝麻,2001,0,0,0,0,0
000717,韶钢松山,2001,0,0,0,0,0
000718,苏宁环球,2001,0,0,0,0,0
000719,中原传媒,2001,0,0,0,0,0
000720,新能泰山,2001,0,0,0,0,0
000721,西安饮食,2001,0,0,0,0,1
000722,湖南发展,2001,0,0,0,0,0
000723,美锦能源,2001,0,0,0,0,0
000725,京东方A,2001,0,0,0,0,3
000726,鲁泰A,2001,0,0,0,0,0
000727,＊ST东科,2001,0,0,0,0,1
000728,国元证券,2001,0,0,0,0,0
000729,燕京啤酒,2001,0,0,0,0,0
000730,＊ST环保,2001,0,0,0,0,0
000731,四川美丰,2001,0,0,0,0,0
000732,泰禾集团,2001,0,0,0,0,0
000733,振华科技,2001,1,0,0,0,1
000735,罗牛山,2001,0,0,0,0,1
000736,中交地产,2001,0,0,0,0,0
000737,ST南风,2001,0,0,0,0,1
000738,航发控制,2001,0,0,0,0,0
000739,普洛药业,2001,0,0,0,0,1
000748,长城信息,2001,0,0,0,0,0
000750,国海证券,2001,0,0,0,0,0
000751,锌业股份,2001,0,0,0,0,0
000752,＊ST西发,2001,0,0,0,0,0
000753,漳州发展,2001,0,0,0,0,0
000755,山西路桥,2001,0,0,0,0,0
000756,新华制药,2001,0,0,0,0,1
000757,浩物股份,2001,0,0,0,0,0
000758,中色股份,2001,0,0,0,0,1
000759,中百集团,2001,0,0,0,0,1
000760,＊ST斯太,2001,0,0,0,0,0
000761,本钢板材,2001,0,0,0,0,0
000762,西藏矿业,2001,0,0,0,0,0
000763,锦化退市,2001,0,0,0,0,0
000765,＊ST华信,2001,0,0,0,0,15
000766,通化金马,2001,0,0,0,0,0
000767,漳泽电力,2001,0,0,0,0,0
000768,中航飞机,2001,0,0,0,0,0
000769,＊ST大菲,2001,0,0,0,0,0
000776,广发证券,2001,0,0,0,0,0
000777,中核科技,2001,0,0,0,0,0
000778,新兴铸管,2001,0,0,0,0,0
000779,甘咨询,2001,0,0,0,0,0
000780,＊ST平能,2001,0,0,0,0,0
000782,美达股份,2001,0,0,0,0,0
000783,长江证券,2001,0,0,0,0,0
000785,居然之家,2001,0,0,0,0,5
000786,北新建材,2001,0,0,0,0,1
000787,＊ST创智,2001,0,0,0,0,16
000788,北大医药,2001,0,0,0,0,0
000789,万年青,2001,0,0,0,0,0
000790,华神科技,2001,0,0,0,0,0
000791,甘肃电投,2001,0,0,0,0,0
000792,＊ST盐湖,2001,0,0,0,0,0
000793,华闻集团,2001,0,0,0,0,0
000795,英洛华,2001,0,0,0,0,0
000796,凯撒旅业,2001,0,0,0,0,0
000797,中国武夷,2001,0,0,0,0,0
000798,中水渔业,2001,0,0,0,0,0
000799,酒鬼酒,2001,0,0,0,0,0
000800,一汽解放,2001,0,0,0,0,0
000801,四川九洲,2001,0,0,0,0,11
000802,北京文化,2001,0,0,0,0,0
000803,＊ST金宇,2001,0,0,0,0,5
000805,＊ST炎黄,2001,0,0,0,0,13
000806,＊ST银河,2001,0,0,0,0,21
000807,云铝股份,2001,0,0,0,0,0
000809,铁岭新城,2001,0,0,0,0,0
000810,创维数字,2001,0,0,0,0,0
000811,冰轮环境,2001,0,0,0,0,0
000812,陕西金叶,2001,0,0,0,0,0
000813,德展健康,2001,0,0,0,0,0
000815,美利云,2001,0,0,0,0,0
000816,ST慧业,2001,0,0,0,0,0
000817,辽油退市,2001,0,0,0,0,0
000818,航锦科技,2001,0,0,0,0,0
000819,岳阳兴长,2001,0,0,0,0,0
000820,＊ST节能,2001,0,0,0,0,0
000821,京山轻机,2001,0,0,0,0,0
000822,山东海化,2001,0,0,0,0,0
000823,超声电子,2001,0,0,0,0,0
000825,太钢不锈,2001,0,0,0,0,0
000826,启迪环境,2001,0,0,0,0,1
000827,＊ST长兴,2001,0,0,0,0,0
000828,东莞控股,2001,0,0,0,0,0
000829,天音控股,2001,0,0,0,0,0
000830,鲁西化工,2001,0,0,0,0,0
000831,五矿稀土,2001,0,0,0,0,1
000832,＊ST龙涤,2001,0,0,0,0,0
000833,粤桂股份,2001,0,0,0,0,2
000835,长城动漫,2001,0,0,0,0,0
000836,富通鑫茂,2001,0,0,0,0,7
000837,＊ST秦机,2001,0,0,0,0,0
000838,财信发展,2001,0,0,0,0,0
000839,中信国安,2001,0,0,0,0,0
000848,承德露露,2001,0,0,0,0,0
000850,华茂股份,2001,0,0,0,0,1
000851,高鸿股份,2001,0,0,0,0,0
000852,石化机械,2001,0,0,0,0,0
000856,冀东装备,2001,0,0,0,0,0
000858,五粮液,2001,0,0,0,0,1
000859,国风塑业,2001,0,0,0,0,0
000860,顺鑫农业,2001,0,0,0,0,0
000861,海印股份,2001,0,0,0,0,0
000862,银星能源,2001,0,0,0,0,3
000863,三湘印象,2001,0,0,0,0,6
000866,扬子退市,2001,0,0,0,0,0
000868,＊ST安凯,2001,0,0,0,0,0
000869,张裕A,2001,0,0,0,0,0
000876,新希望,2001,0,0,0,0,0
000877,天山股份,2001,0,0,0,0,0
000878,云南铜业,2001,0,0,0,0,0
000880,潍柴重机,2001,0,0,0,0,0
000881,中广核技,2001,0,0,0,0,0
000882,华联股份,2001,0,0,0,0,0
000883,湖北能源,2001,0,0,0,0,0
000885,城发环境,2001,0,0,0,0,0
000886,海南高速,2001,0,0,0,0,0
000887,中鼎股份,2001,0,0,0,0,0
000888,峨眉山A,2001,0,0,0,0,0
000889,中嘉博创,2001,0,0,0,0,12
000890,＊ST胜尔,2001,0,0,0,0,1
000892,欢瑞世纪,2001,0,0,0,0,5
000893,东凌国际,2001,0,0,0,0,0
000895,双汇发展,2001,0,0,0,0,0
000897,津滨发展,2001,0,0,0,0,0
000898,鞍钢股份,2001,0,0,0,0,0
000899,赣能股份,2001,0,0,0,0,0
000900,现代投资,2001,0,0,0,0,0
000901,航天科技,2001,0,0,0,0,0
000902,新洋丰,2001,0,0,0,0,0
000903,云内动力,2001,0,0,0,0,0
000905,厦门港务,2001,0,0,0,0,0
000906,浙商中拓,2001,0,0,0,0,1
000908,景峰医药,2001,0,0,0,0,4
000909,数源科技,2001,0,0,0,0,0
000910,大亚圣象,2001,0,0,0,0,0
000911,ST南糖,2001,0,0,0,0,2
000912,泸天化,2001,0,0,0,0,0
000913,钱江摩托,2001,0,0,0,0,0
000915,山大华特,2001,0,0,0,0,0
000916,华北高速,2001,0,0,0,0,3
000917,电广传媒,2001,0,0,0,0,6
000918,嘉凯城,2001,0,0,0,0,0
000919,金陵药业,2001,0,0,0,0,0
000920,南方汇通,2001,0,0,0,0,0
000921,海信家电,2001,0,0,0,0,3
000922,佳电股份,2001,0,0,0,0,0
000923,河钢资源,2001,0,0,0,0,0
000925,众合科技,2001,0,0,0,0,1
000926,福星股份,2001,0,0,0,0,0
000927,＊ST夏利,2001,0,0,0,0,0
000928,中钢国际,2001,0,0,0,0,0
000929,兰州黄河,2001,0,0,0,0,0
000930,中粮科技,2001,0,0,0,0,0
000931,中关村,2001,0,0,0,0,2
000932,华菱钢铁,2001,0,0,0,0,0
000933,神火股份,2001,0,0,0,0,0
000935,四川双马,2001,0,0,0,0,0
000936,华西股份,2001,0,0,0,0,0
000937,冀中能源,2001,0,0,0,0,0
000938,紫光股份,2001,0,0,0,0,7
000939,＊ST凯迪,2001,0,0,0,0,0
000948,南天信息,2001,0,0,0,0,0
000949,新乡化纤,2001,0,0,0,0,0
000950,重药控股,2001,0,0,0,0,0
000951,中国重汽,2001,0,0,0,0,0
000952,广济药业,2001,0,0,0,0,0
000953,＊ST河化,2001,0,0,0,0,0
000955,欣龙控股,2001,0,0,0,0,0
000956,中原退市,2001,0,0,0,0,0
000957,中通客车,2001,0,0,0,0,0
000958,东方能源,2001,0,0,0,0,0
000959,首钢股份,2001,0,0,0,0,0
000960,锡业股份,2001,0,0,0,0,0
000961,中南建设,2001,0,0,0,0,0
000962,东方钽业,2001,0,0,0,0,6
000963,华东医药,2001,0,0,0,0,0
000965,天保基建,2001,0,0,0,0,0
000966,长源电力,2001,0,0,0,0,0
000967,盈峰环境,2001,0,0,0,0,0
000968,蓝焰控股,2001,0,0,0,0,1
000969,安泰科技,2001,0,0,0,0,0
000970,中科三环,2001,0,0,0,0,0
000971,＊ST高升,2001,0,0,0,0,0
000972,ST中基,2001,0,0,0,0,0
000973,佛塑科技,2001,0,0,0,0,0
000975,银泰黄金,2001,0,0,0,0,0
000976,华铁股份,2001,0,0,0,0,0
000977,浪潮信息,2001,0,0,0,0,0
000978,桂林旅游,2001,0,0,0,0,0
000979,中弘退,2001,0,0,0,0,0
000980,众泰汽车,2001,0,0,0,0,0
000981,ST银亿,2001,0,0,0,0,0
000982,＊ST中绒,2001,0,0,0,0,0
000983,西山煤电,2001,0,0,0,0,0
000985,大庆华科,2001,0,0,0,0,0
000987,越秀金控,2001,0,0,0,0,1
000988,华工科技,2001,0,0,0,0,0
000989,九芝堂,2001,0,0,0,0,0
000990,诚志股份,2001,0,0,0,0,0
000993,闽东电力,2001,0,0,0,0,0
000995,＊ST皇台,2001,0,0,0,0,0
000996,中国中期,2001,0,0,0,0,2
000997,新大陆,2001,0,0,0,0,0
000998,隆平高科,2001,0,0,0,0,0
000999,华润三九,2001,1,0,0,0,0
001696,宗申动力,2001,0,0,0,0,0
001896,豫能控股,2001,0,0,0,0,3
200041,＊ST本实B,2001,0,0,0,0,0
200053,深基地Ｂ,2001,0,0,0,0,0
200054,建车B,2001,0,0,0,0,0
200057,＊ST大洋B,2001,0,0,0,0,0
200152,山航B,2001,0,0,0,0,2
200160,东沣B退,2001,0,0,0,0,0
200168,＊ST舜喆B,2001,0,0,0,0,0
200468,＊ST宁通B,2001,0,0,0,0,1
200512,闽灿坤Ｂ,2001,0,0,0,0,0
200706,瓦轴B,2001,0,0,0,0,0
200770,武锅B退,2001,0,0,0,0,0
200771,杭汽轮Ｂ,2001,0,0,0,0,1
200986,粤华包Ｂ,2001,0,0,0,0,0
200992,中鲁B,2001,0,0,0,0,0
420047,大洋B1,2001,0,0,0,0,0
600000,浦发银行,2001,0,0,0,0,1
600001,邯郸钢铁,2001,0,0,0,0,0
600002,齐鲁退市,2001,0,0,0,0,0
600003,ST东北高,2001,0,0,0,0,0
600005,武钢股份,2001,0,0,0,0,0
600006,东风汽车,2001,0,0,0,0,2
600007,中国国贸,2001,0,0,0,0,0
600008,首创股份,2001,0,0,0,0,0
600009,上海机场,2001,0,0,0,0,0
600010,包钢股份,2001,0,0,0,0,0
600011,华能国际,2001,0,0,0,0,0
600016,民生银行,2001,0,0,0,0,1
600018,None,2001,0,0,0,0,0
600019,宝钢股份,2001,0,0,0,0,2
600028,中国石化,2001,0,0,0,0,2
600033,福建高速,2001,0,0,0,0,0
600037,歌华有线,2001,0,0,0,0,1
600038,中直股份,2001,0,0,0,0,0
600051,宁波联合,2001,0,0,0,0,0
600052,浙江广厦,2001,0,0,0,0,0
600053,九鼎投资,2001,0,0,0,0,0
600054,黄山旅游,2001,0,0,0,0,0
600055,万东医疗,2001,0,0,0,0,0
600056,中国医药,2001,0,0,0,0,0
600057,厦门象屿,2001,0,0,0,0,0
600058,五矿发展,2001,0,0,0,0,1
600059,古越龙山,2001,0,0,0,0,0
600060,海信视像,2001,0,0,0,0,0
600061,国投资本,2001,0,0,0,0,0
600062,华润双鹤,2001,0,0,0,0,0
600063,皖维高新,2001,0,0,0,0,0
600064,南京高科,2001,0,0,0,0,0
600065,＊ST联谊,2001,0,0,0,0,0
600066,宇通客车,2001,0,0,0,0,0
600067,冠城大通,2001,0,0,0,0,0
600068,葛洲坝,2001,0,0,0,0,0
600069,＊ST银鸽,2001,0,0,0,0,0
600070,浙江富润,2001,0,0,0,0,0
600071,凤凰光学,2001,0,0,0,0,0
600072,中船科技,2001,0,0,0,0,0
600073,上海梅林,2001,0,0,0,0,1
600074,退市保千,2001,0,0,0,0,0
600075,新疆天业,2001,0,0,0,0,1
600076,康欣新材,2001,0,0,0,0,0
600077,宋都股份,2001,0,0,0,0,1
600078,澄星股份,2001,0,0,0,0,0
600079,人福医药,2001,0,0,0,0,0
600080,ST金花,2001,1,0,0,0,0
600081,东风科技,2001,0,0,0,0,0
600082,海泰发展,2001,0,0,0,0,0
600083,＊ST博信,2001,0,0,0,0,0
600084,ST中葡,2001,0,0,0,0,1
600085,同仁堂,2001,0,0,0,0,3
600086,东方金钰,2001,0,0,0,0,0
600087,退市长油,2001,0,0,0,0,0
600088,中视传媒,2001,0,0,0,0,1
600089,特变电工,2001,0,0,0,0,0
600090,同济堂,2001,0,0,0,0,0
600091,ST明科,2001,0,0,0,0,0
600092,S＊ST精密,2001,0,0,0,0,0
600093,易见股份,2001,0,0,0,0,0
600094,大名城,2001,0,0,0,0,0
600095,哈高科,2001,0,0,0,0,1
600096,云天化,2001,0,0,0,0,0
600097,开创国际,2001,0,0,0,0,0
600098,广州发展,2001,0,0,0,0,0
600099,林海股份,2001,0,0,0,0,0
600100,同方股份,2001,0,0,0,0,8
600101,明星电力,2001,0,0,0,0,0
600102,莱钢股份,2001,0,0,0,0,0
600103,青山纸业,2001,0,0,0,0,0
600104,上汽集团,2001,0,0,0,0,0
600105,永鼎股份,2001,0,0,0,0,0
600106,重庆路桥,2001,0,0,0,0,0
600107,美尔雅,2001,0,0,0,0,0
600108,亚盛集团,2001,0,0,0,0,0
600109,国金证券,2001,0,0,0,0,0
600110,诺德股份,2001,0,0,0,0,0
600111,北方稀土,2001,0,0,0,0,0
600112,ST天成,2001,0,0,0,0,0
600113,浙江东日,2001,0,0,0,0,0
600115,东方航空,2001,0,0,0,0,1
600116,三峡水利,2001,0,0,0,0,0
600117,西宁特钢,2001,0,0,0,0,0
600118,中国卫星,2001,0,0,0,0,0
600119,ST长投,2001,0,0,0,0,1
600120,浙江东方,2001,0,0,0,0,0
600121,郑州煤电,2001,0,0,0,0,2
600122,＊ST宏图,2001,0,0,0,0,0
600123,兰花科创,2001,0,0,0,0,4
600125,铁龙物流,2001,0,0,0,0,0
600126,杭钢股份,2001,0,0,0,0,0
600127,金健米业,2001,0,0,0,0,0
600128,弘业股份,2001,0,0,0,0,2
600129,太极集团,2001,0,0,0,0,0
600130,波导股份,2001,0,0,0,0,0
600131,国网信通,2001,0,0,0,0,0
600132,重庆啤酒,2001,0,0,0,0,0
600133,东湖高新,2001,0,0,0,0,0
600135,乐凯胶片,2001,0,0,0,0,0
600136,当代文体,2001,0,0,0,0,0
600137,浪莎股份,2001,0,0,0,0,2
600138,中青旅,2001,0,0,0,0,12
600139,西部资源,2001,0,0,0,0,0
600141,兴发集团,2001,0,0,0,0,0
600145,＊ST新亿,2001,0,0,0,0,0
600146,商赢环球,2001,0,0,0,0,0
600148,长春一东,2001,0,0,0,0,0
600149,ST坊展,2001,0,0,0,0,0
600150,中国船舶,2001,0,0,0,0,0
600151,航天机电,2001,0,0,0,0,0
600152,维科技术,2001,0,0,0,0,0
600153,建发股份,2001,0,0,0,0,0
600155,华创阳安,2001,0,0,0,0,0
600156,华升股份,2001,0,0,0,0,0
600157,永泰能源,2001,0,0,0,0,0
600158,中体产业,2001,0,0,0,0,0
600159,大龙地产,2001,0,0,0,0,0
600160,巨化股份,2001,0,0,0,0,0
600161,天坛生物,2001,0,0,0,0,0
600162,香江控股,2001,0,0,0,0,0
600163,中闽能源,2001,0,0,0,0,0
600165,新日恒力,2001,0,0,0,0,0
600166,福田汽车,2001,0,0,0,0,0
600167,联美控股,2001,0,0,0,0,0
600168,武汉控股,2001,0,0,0,0,0
600169,太原重工,2001,0,0,0,0,0
600170,上海建工,2001,0,0,0,0,0
600171,上海贝岭,2001,0,0,0,0,0
600172,黄河旋风,2001,0,0,0,0,0
600173,卧龙地产,2001,0,0,0,0,0
600175,＊ST美都,2001,0,0,0,0,0
600176,中国巨石,2001,0,0,0,0,0
600177,雅戈尔,2001,0,0,0,0,0
600178,东安动力,2001,0,0,0,0,0
600179,＊ST安通,2001,0,0,0,0,0
600180,瑞茂通,2001,0,0,0,0,0
600181,＊ST云大,2001,0,0,0,0,0
600182,S佳通,2001,0,0,0,0,0
600183,生益科技,2001,0,0,0,0,0
600185,格力地产,2001,0,0,0,0,0
600186,莲花健康,2001,0,0,0,0,0
600187,国中水务,2001,0,0,0,0,0
600188,兖州煤业,2001,0,0,0,0,0
600189,吉林森工,2001,0,0,0,0,0
600190,锦州港,2001,0,0,0,0,0
600191,华资实业,2001,0,0,0,0,3
600192,长城电工,2001,0,0,0,0,0
600193,ST创兴,2001,0,0,0,0,0
600195,中牧股份,2001,0,0,0,0,0
600196,复星医药,2001,0,0,0,0,0
600197,伊力特,2001,0,0,0,0,0
600198,大唐电信,2001,0,0,0,0,3
600199,金种子酒,2001,0,0,0,0,9
600200,江苏吴中,2001,0,0,0,0,0
600201,生物股份,2001,0,0,0,0,0
600202,哈空调,2001,0,0,0,0,0
600203,福日电子,2001,0,0,0,0,1
600205,S山东铝,2001,0,0,0,0,0
600206,有研新材,2001,0,0,0,0,0
600207,安彩高科,2001,0,0,0,0,0
600208,新湖中宝,2001,0,0,0,0,0
600209,ST罗顿,2001,0,0,0,0,0
600210,紫江企业,2001,0,0,0,0,0
600211,西藏药业,2001,0,0,0,0,0
